one,two,three,four,key
0.349959095,0.984660466,0.957719159,0.874713372,Q
0.577238417,0.578204338,0.453425071,0.843630013,D
0.892677588,0.749455785,0.628242756,0.173031131,H
0.911884871,0.151646536,0.508685745,0.178988326,J
0.702588642,0.031634374,0.2400564,0.960109038,F
0.73348767,0.451750392,0.344774859,0.968580717,L
0.961468102,0.976698368,0.371830081,0.976888143,B
0.00876937,0.040397034,0.834517997,0.140293608,G
0.120551787,0.0639228,0.974462882,0.062347237,R
0.794131988,0.623121138,0.993978842,0.525987639,Q
0.540541615,0.977304247,0.918592978,0.032005009,D
0.259406736,0.660542419,0.331737835,0.022264895,H
0.909909341,0.87907324,0.68565111,0.642938032,J
0.081279911,0.557437473,0.108502556,0.268684951,F
0.97448151,0.843022757,0.792209143,0.69769945,L
0.441286814,0.358712567,0.453746789,0.483931941,B
0.822137871,0.966196641,0.17483934,0.426703604,G
0.352109747,0.326652066,0.826510691,0.023109609,R
0.325455396,0.274206408,0.890155091,0.8602611,Q
0.870295147,0.819229649,0.712906418,0.390429,D
0.734293819,0.622379969,0.62031652,0.580105836,H
0.118671464,0.914795901,0.130193606,0.908096601,J
0.188937665,0.298658509,0.31418324,0.363977055,F
0.959780717,0.977776466,0.245144873,0.018361049,L
0.084807486,0.555825806,0.487179696,0.106925509,B
0.545514296,0.409292936,0.833830976,0.367005782,G
0.03134373,0.572511952,0.141094429,0.614009976,R
0.079559772,0.460966791,0.957313138,0.865377666,Q
0.737093772,0.843060263,0.660834257,0.076651069,D
0.378013041,0.19775244,0.697510108,0.529035421,H
0.578445716,0.44266908,0.869723008,0.997869709,J
0.501752754,0.571545541,0.083519748,0.455089485,F
0.817930231,0.278186093,0.673436587,0.542808579,L
0.23602756,0.409312013,0.502274502,0.698984784,B
0.520471771,0.080392121,0.947733037,0.338128033,G
0.510885906,0.783288237,0.553115167,0.316165886,R
0.955447072,0.868269725,0.260745614,0.076492506,Q
0.866033617,0.744629953,0.175593296,0.983996162,D
0.364295497,0.50204195,0.60673293,0.328282809,H
0.241410203,0.200289907,0.738385371,0.997541391,J
0.342047615,0.302849502,0.72722857,0.747783409,F
0.831195832,0.962260276,0.304922225,0.464903826,L
0.70024565,0.8913543,0.624754042,0.426285394,B
0.441701034,0.707238635,0.440986112,0.437897392,G
0.128857049,0.824290244,0.034164982,0.15028255,R
0.442678171,0.336326096,0.628538638,0.274737806,Q
0.469757412,0.001135554,0.322372368,0.442787249,D
0.769837927,0.762526264,0.410013578,0.616103716,H
0.373794145,0.945665599,0.16646275,0.014862301,J
0.002989635,0.457934386,0.468208951,0.020083611,F
0.269814558,0.547578965,0.0163481,0.019076891,L
0.510984917,0.79392058,0.042689055,0.814054636,B
0.67751102,0.679638483,0.169697324,0.329531235,G
0.332386639,0.585406978,0.970719533,0.415092546,R
0.236004268,0.048743879,0.954987135,0.100252727,Q
0.922201749,0.039412936,0.957424135,0.451771328,D
0.733187515,0.634848579,0.637486604,0.375346323,H
0.723718986,0.284433411,0.336038376,0.555554074,J
0.794466615,0.872143311,0.666096032,0.845301119,F
0.349652241,0.322578573,0.187990212,0.027813001,L
0.22379751,0.319390323,0.775241199,0.370526416,B
0.367139764,0.037468509,0.098157562,0.912272026,G
0.584464462,0.363006054,0.163864024,0.782457683,R
0.112603777,0.425660574,0.615832645,0.351583135,Q
0.413174514,0.741534866,0.902003157,0.779860699,D
0.375758926,0.307502037,0.668123255,0.87782422,H
0.191979821,0.880466042,0.536814577,0.155047186,J
0.282855007,0.604202663,0.830602415,0.725881002,F
0.133958123,0.544355313,0.846016209,0.666396911,L
0.99525248,0.215136083,0.793602527,0.717901748,B
0.774993825,0.176277608,0.382547608,0.129361399,G
0.137628213,0.816726915,0.691844209,0.095111104,R
0.956438611,0.574812831,0.720936854,0.589553358,Q
0.48708394,0.738294057,0.675059122,0.534142416,D
0.433239554,0.67379091,0.782994804,0.053175795,H
0.723023293,0.015274727,0.78410925,0.600263135,J
0.264723531,0.75661826,0.580199338,0.180598711,F
0.792499048,0.607655296,0.317614492,0.13030539,L
0.125091726,0.235144973,0.923875284,0.595441611,B
0.185291924,0.770499665,0.030679605,0.731071392,G
0.585182088,0.882353976,0.130378026,0.406491433,R
0.046207726,0.441382205,0.265232055,0.023766859,Q
0.238004388,0.624921325,0.353184363,0.757617819,D
0.803966191,0.49060354,0.648275669,0.966338619,H
0.764605456,0.080047405,0.856167098,0.127264536,J
0.745851168,0.163975093,0.888593627,0.203263731,F
0.872785663,0.049032087,0.538562256,0.569768416,L
0.747519287,0.053424372,0.766260478,0.815219169,B
0.757275853,0.47875595,0.870347861,0.930606184,G
0.351026244,0.03791694,0.099104222,0.42534973,R
0.665893806,0.310487577,0.792235694,0.372554503,Q
0.44252881,0.539344818,0.476596854,0.940418975,D
0.574245758,0.176974627,0.785030231,0.389019309,H
0.12240352,0.337227891,0.961291302,0.919926355,J
0.583854848,0.579934729,0.025901657,0.35398557,F
0.187416333,0.452850214,0.38902287,0.404553328,L
0.530124722,0.689717118,0.748767876,0.77467319,B
0.065057668,0.287040545,0.439742109,0.713175767,G
0.988804212,0.583489011,0.003006337,0.615847433,R
0.611539372,0.444528685,0.525626097,0.655404969,Q
0.524040451,0.89586998,0.668239368,0.192293625,D
0.996953003,0.758605486,0.443301059,0.840467623,H
0.165913268,0.238844263,0.198750539,0.425242507,J
0.533266759,0.668945706,0.865061747,0.292727132,F
0.489709121,0.579092993,0.464251931,0.639458252,L
0.80281589,0.845635263,0.995482631,0.723154956,B
0.634286862,0.081086528,0.127374781,0.917740227,G
0.212914452,0.823655003,0.989052288,0.69643536,R
0.568478387,0.726905312,0.458214882,0.527820228,Q
0.463270301,0.376326515,0.811929843,0.91151385,D
0.766807958,0.831465209,0.252860158,0.070883338,H
0.777708042,0.627793303,0.941988539,0.956477913,J
0.790242673,0.625679962,0.976774182,0.500572249,F
0.819431291,0.254996345,0.837632079,0.192818276,L
0.429996251,0.226941176,0.310036843,0.383378754,B
0.79317128,0.797657287,0.767060885,0.143954315,G
0.141435535,0.643877093,0.403319188,0.988034873,R
0.958585063,0.158157554,0.205742655,0.870134355,Q
0.95528681,0.854093434,0.155212315,0.112514713,D
0.446309829,0.949823495,0.758617957,0.365836481,H
0.780190053,0.395896964,0.342131651,0.986920813,J
0.032069173,0.073442165,0.753453344,0.607511081,F
0.401865267,0.465643852,0.216762476,0.950387543,L
0.533175306,0.991721423,0.791224373,0.324648611,B
0.336159893,0.802567624,0.123241395,0.550344899,G
0.373575407,0.872383533,0.713183591,0.333236606,R
0.269288059,0.763243771,0.811084846,0.087278806,Q
0.302085707,0.850435512,0.352491309,0.577612161,D
0.308279406,0.707249396,0.704863316,0.436315519,H
0.458869872,0.330094456,0.98839858,0.841693365,J
0.472349885,0.017862793,0.186501652,0.147532146,F
0.356807215,0.665392682,0.308021399,0.305225725,L
0.795340154,0.726471503,0.504832224,0.865433178,B
0.901827111,0.2487265,0.486978137,0.485543063,G
0.84426927,0.20276448,0.065452017,0.130205772,R
0.610819394,0.784995996,0.925864823,0.126640402,Q
0.916089787,0.292081697,0.570624044,0.474151255,D
0.133608791,0.044471888,0.936786035,0.864387484,H
0.364824416,0.234416189,0.754510672,0.134234674,J
0.279573418,0.082563915,0.500824348,0.068178388,F
0.455389699,0.698791195,0.634725921,0.247758383,L
0.760769075,0.999999221,0.474882398,0.185993743,B
0.295147037,0.715073438,0.708086011,0.429127158,G
0.233981358,0.945825262,0.86314951,0.83710874,R
0.081708777,0.639118718,0.86724054,0.153270481,Q
0.977864057,0.383087282,0.899152232,0.816827535,D
0.390808492,0.454590391,0.512895127,0.035182579,H
0.213009085,0.239188951,0.777491032,0.907738409,J
0.405188371,0.802588314,0.649245144,0.987274746,F
0.951211245,0.412419108,0.968376855,0.436777403,L
0.494475297,0.783555535,0.460634722,0.523721521,B
0.706227653,0.00904124,0.819065905,0.219696528,G
0.846257278,0.919964941,0.71885707,0.803842449,R
0.326916828,0.005993422,0.076719243,0.873698172,Q
0.485744579,0.981153304,0.476773977,0.576579922,D
0.449939174,0.439256842,0.202350435,0.820825451,H
0.611499092,0.908763017,0.732302493,0.540562254,J
0.218744207,0.135576884,0.26683965,0.009369796,F
0.14481787,0.796474544,0.805172712,0.114763285,L
0.76338746,0.536800492,0.702497584,0.250130488,B
0.434350312,0.107086884,0.422642359,0.453849158,G
0.637147521,0.279640766,0.993609063,0.808578823,R
0.848695231,0.452858599,0.941893364,0.278829559,Q
0.030111626,0.350893933,0.31267604,0.785531728,D
0.306759465,0.970604433,0.78255663,0.405937297,H
0.771740199,0.774210906,0.699673143,0.783029029,J
0.743729927,0.580718084,0.019558619,0.504665894,F
0.031603802,0.038732753,0.585573634,0.939468037,L
0.366093434,0.054190822,0.358116153,0.385589659,B
0.50756039,0.145773172,0.115511424,0.024902268,G
0.341691183,0.78886939,0.223756475,0.656032944,R
0.691368633,0.022241055,0.778311936,0.335550239,Q
0.598313881,0.855730256,0.936744649,0.924171308,D
0.251433823,0.802079458,0.41820074,0.475260463,H
0.991765075,0.107306455,0.401627426,0.696165101,J
0.339097815,0.775434819,0.064335749,0.170644473,F
0.323638672,0.892898342,0.944135738,0.72758076,L
0.738598164,0.518954462,0.780041458,0.701035033,B
0.31936201,0.11312461,0.506719253,0.218458437,G
0.808606869,0.356331982,0.463335613,0.004097464,R
0.59168569,0.773401264,0.114384259,0.193820184,Q
0.847015549,0.073957758,0.629214378,0.954860801,D
0.275735486,0.640529281,0.219996777,0.349346209,H
0.78548835,0.898296774,0.680368197,0.529781712,J
0.662218083,0.597320408,0.849666216,0.491662189,F
0.01823123,0.066505744,0.151118454,0.424869,L
0.561071283,0.591273923,0.080063573,0.58481287,B
0.326037307,0.981124493,0.203429325,0.349282457,G
0.945624491,0.587844349,0.257014672,0.536549286,R
0.242362158,0.678927781,0.20935328,0.499029921,Q
0.763400741,0.254245172,0.21526749,0.561328729,D
0.1908752,0.969091923,0.945139198,0.126763566,H
0.607007829,0.951816058,0.655601063,0.660453519,J
0.453931383,0.297124588,0.555346476,0.357291025,F
0.041163646,0.077574176,0.636030345,0.903843094,L
0.156227973,0.689130098,0.850962241,0.816792641,B
0.507794404,0.270388312,0.680179303,0.109147543,G
0.289495155,0.793247296,0.667090904,0.51974143,R
0.308572144,0.486847449,0.197410513,0.844163895,Q
0.815910942,0.44005604,0.827321442,0.907020148,D
0.678504479,0.087788752,0.917600595,0.241396634,H
0.05348884,0.636986531,0.689104059,0.637697077,J
0.948922534,0.825010721,0.026654174,0.615229052,F
0.00120221,0.820448414,0.43708184,0.993226929,L
0.374960837,0.053988797,0.969723564,0.940394728,B
0.770477558,0.731863968,0.372496585,0.708354426,G
0.573804016,0.39968648,0.075156095,0.970431867,R
0.353497566,0.533784985,0.543635543,0.368878868,Q
0.886346051,0.172396897,0.698932965,0.01205521,D
0.079783422,0.247755625,0.136004476,0.372030818,H
0.708328498,0.169950759,0.486906075,0.829474221,J
0.205098049,0.239728374,0.446267396,0.330500359,F
0.447969008,0.604358428,0.182777441,0.619405881,L
0.830486539,0.228974391,0.381432948,0.543467921,B
0.450817416,0.47455849,0.919840697,0.936614092,G
0.817656092,0.371478435,0.101090536,0.932284416,R
0.154543467,0.43945029,0.90703795,0.539556835,Q
0.695175538,0.182587359,0.273911938,0.37007129,D
0.625039384,0.475415665,0.649059712,0.761349886,H
0.288478971,0.607026208,0.368302209,0.414582202,J
0.342894735,0.733429779,0.982635881,0.982079113,F
0.503466219,0.564754889,0.810281946,0.90154829,L
0.63671235,0.374578585,0.933676057,0.599263429,B
0.432869004,0.905884958,0.960664954,0.830292763,G
0.261466053,0.757674833,0.513718162,0.539043187,R
0.581491574,0.289077219,0.070525038,0.166519481,Q
0.725501288,0.156690566,0.377174984,0.247926086,D
0.497594443,0.976260355,0.68207209,0.924523417,H
0.777096285,0.687732603,0.43771412,0.990873646,J
0.70291937,0.89581845,0.944394319,0.268949621,F
0.130200832,0.558820407,0.145293173,0.766799122,L
0.327282645,0.508623303,0.870965726,0.053971046,B
0.952394661,0.590538325,0.059972578,0.952625197,G
0.519082036,0.552391214,0.693282935,0.966377616,R
0.444550226,0.173514907,0.94868985,0.77390451,Q
0.195836555,0.072331693,0.675659028,0.323056776,D
0.76038597,0.787961399,0.404051128,0.277890415,H
0.729306032,0.600156578,0.88945639,0.724382687,J
0.612286167,0.123828544,0.062791106,0.673377966,F
0.648259948,0.001358693,0.438109386,0.110714989,L
0.509576592,0.795951151,0.793451267,0.523691675,B
0.855359754,0.407229981,0.201278883,0.679854809,G
0.841562568,0.06374322,0.956027679,0.755719548,R
0.716282495,0.534779458,0.113212688,0.859164443,Q
0.138528187,0.207766187,0.702543201,0.207683347,D
0.543647221,0.542817306,0.060699198,0.174601656,H
0.096211728,0.858516582,0.020123841,0.719914117,J
0.165660477,0.885725893,0.341662337,0.050798746,F
0.434416492,0.515757674,0.767606591,0.961871184,L
0.035491004,0.922004656,0.944563163,0.858215139,B
0.369365932,0.143309895,0.796356661,0.855389179,G
0.686234069,0.044661339,0.096513086,0.015648927,R
0.013604459,0.668091206,0.22310852,0.426198959,Q
0.512426915,0.458464069,0.290269242,0.767837287,D
0.371996793,0.364336152,0.505366577,0.936177799,H
0.527703811,0.739818311,0.7884609,0.758159549,J
0.825034756,0.409924487,0.725465813,0.628059657,F
0.069952151,0.411399584,0.26660278,0.14240926,L
0.916302923,0.132824747,0.723894637,0.692365786,B
0.836325095,0.359704022,0.149808464,0.156975996,G
0.71701038,0.942446014,0.666214167,0.600350917,R
0.402980117,0.452459008,0.886444943,0.225185805,Q
0.047573488,0.99887436,0.662141372,0.808043778,D
0.886205481,0.356356794,0.22681024,0.660176034,H
0.81662978,0.174722879,0.628776558,0.284486398,J
0.722379445,0.416558451,0.996325128,0.822637949,F
0.298690538,0.827299816,0.022020641,0.806447153,L
0.660619725,0.104689943,0.801578017,0.209107615,B
0.916625482,0.26048365,0.740821031,0.24181185,G
0.46415355,0.414452539,0.45868069,0.62158527,R
0.75816859,0.505643102,0.678491948,0.892532583,Q
0.801395367,0.492883263,0.862143261,0.883258774,D
0.581335588,0.60205071,0.786123542,0.094937163,H
0.076845401,0.131068386,0.176215394,0.63806132,J
0.403623366,0.65459552,0.125177887,0.962446443,F
0.330073246,0.412896706,0.019459807,0.715479247,L
0.393775413,0.990916311,0.86737994,0.191608969,B
0.505801162,0.008423327,0.677997848,0.15675079,G
0.372386227,0.170896913,0.24944276,0.963921235,R
0.519271912,0.576804175,0.147970823,0.386404629,Q
0.323798069,0.204684223,0.765139471,0.272747935,D
0.520600253,0.654178995,0.768606141,0.251419159,H
0.241181398,0.515664677,0.759136951,0.446477986,J
0.313419598,0.698717156,0.941862213,0.464615808,F
0.688601716,0.928664916,0.404359621,0.281591142,L
0.295122169,0.562731717,0.515321095,0.390184452,B
0.796372156,0.925228553,0.62799123,0.9355226,G
0.240794752,0.621205453,0.738127611,0.287952447,R
0.593669594,0.153150236,0.891678118,0.367554241,Q
0.792420593,0.0238779,0.774645749,0.83305545,D
0.415373581,0.063138098,0.969030407,0.102855927,H
0.063153096,0.939222627,0.610547742,0.029232806,J
0.046044729,0.378579516,0.124651684,0.85448342,F
0.29492991,0.509268572,0.423325268,0.620479343,L
0.076286646,0.065460959,0.33300563,0.093766415,B
0.980875812,0.272140485,0.824650047,0.120189352,G
0.862847107,0.12016816,0.211674096,0.025371784,R
0.273441598,0.632022871,0.577224358,0.965961938,Q
0.78516801,0.207822987,0.458428648,0.96288149,D
0.275201062,0.376732307,0.939369872,0.558363961,H
0.892366768,0.705710817,0.762293288,0.531614751,J
0.503566322,0.848180279,0.553612472,0.366332695,F
0.184752134,0.948878743,0.197891379,0.484311359,L
0.69731142,0.266946457,0.913354407,0.230683196,B
0.897366169,0.465294061,0.965309073,0.245486083,G
0.948832832,0.473661785,0.656638009,0.543946578,R
0.862080745,0.065557515,0.208819799,0.445378394,Q
0.225926192,0.113679381,0.133025565,0.947118636,D
0.44703366,0.771891155,0.543372181,0.244968479,H
0.915750948,0.413908684,0.844724891,0.331664862,J
0.03245537,0.158493636,0.678688764,0.173873913,F
0.411103628,0.055705727,0.948338118,0.482520112,L
0.877029872,0.004887454,0.000315924,0.505691955,B
0.38489598,0.780323424,0.887908478,0.201169619,G
0.050261607,0.809595374,0.909501852,0.510645284,R
0.481495136,0.552394574,0.374279887,0.964322827,Q
0.581786757,0.063173672,0.953759734,0.199838097,D
0.709218419,0.077051909,0.012647237,0.334597143,H
0.476099364,0.043781446,0.903327216,0.867036435,J
0.17356312,0.740818407,0.629390029,0.500030597,F
0.496218572,0.109852496,0.238189036,0.889008691,L
0.130309492,0.526531402,0.881085388,0.343717574,B
0.027852369,0.128901864,0.870857834,0.098655348,G
0.311397055,0.192422938,0.262328901,0.498800773,R
0.373828931,0.166151012,0.840843013,0.565519206,Q
0.48544673,0.544860412,0.758322277,0.68758583,D
0.060866757,0.491365576,0.18351745,0.267391864,H
0.991045731,0.2343477,0.842035419,0.476087184,J
0.001847971,0.138887892,0.513585506,0.993392033,F
0.963501362,0.400962674,0.460886635,0.81562708,L
0.491316097,0.882335255,0.103480431,0.419398713,B
0.410721426,0.83708222,0.496264319,0.604161681,G
0.004134389,0.602079829,0.009710382,0.332500999,R
0.072485527,0.379306914,0.432679006,0.092275666,Q
0.161578012,0.622212704,0.901952615,0.554175707,D
0.534083819,0.753422385,0.072371257,0.667809614,H
0.479635961,0.520209832,0.336487442,0.529343478,J
0.482964797,0.207734572,0.677863121,0.12025297,F
0.956495015,0.96611274,0.269013503,0.700124123,L
0.791736758,0.438718724,0.529725661,0.838863015,B
0.723247259,0.318802096,0.691327239,0.526535738,G
0.551380654,0.159830595,0.276139536,0.505109252,R
0.547632277,0.393176807,0.195416645,0.499669153,Q
0.746565537,0.122548292,0.102700277,0.352748981,D
0.216127597,0.853148008,0.131355604,0.812256449,H
0.717971891,0.435486188,0.626357819,0.495037419,J
0.863321719,0.834277191,0.981953512,0.635806331,F
0.939602062,0.650133339,0.511107971,0.920418526,L
0.589086757,0.470212495,0.846236355,0.972982748,B
0.501415489,0.468988164,0.397649625,0.111732394,G
0.354159298,0.95207793,0.612836022,0.524471353,R
0.204151589,0.31276086,0.317134766,0.903032389,Q
0.677394988,0.582797668,0.04302202,0.26896488,D
0.541072196,0.489369001,0.761091414,0.312102383,H
0.53553566,0.00610059,0.079336314,0.793413492,J
0.111968921,0.016667104,0.2516742,0.969340714,F
0.346454637,0.363608717,0.902369382,0.895530452,L
0.561953095,0.776045517,0.394628721,0.532041908,B
0.883762243,0.312191931,0.356128282,0.759381612,G
0.222238387,0.661634713,0.658093852,0.563977573,R
0.002891658,0.255819163,0.102534284,0.355591873,Q
0.919231612,0.214857069,0.579408484,0.965923853,D
0.001462285,0.181672634,0.015343463,0.725540523,H
0.037818745,0.886024589,0.06764009,0.374377864,J
0.171861557,0.846833314,0.697969532,0.362888877,F
0.106098032,0.693971873,0.096969095,0.411421158,L
0.479997373,0.30318616,0.676321208,0.570855095,B
0.155857284,0.060833164,0.390619238,0.365426109,G
0.441381063,0.623087255,0.255482075,0.788376056,R
0.5572431,0.073905746,0.59007373,0.972663299,Q
0.879534574,0.408206297,0.448099098,0.232273598,D
0.384401566,0.417250264,0.198880217,0.237195477,H
0.624419412,0.072816913,0.763621372,0.183169441,J
0.731510399,0.036458432,0.397704847,0.756602725,F
0.591608078,0.728716732,0.268426798,0.917244992,L
0.009847688,0.014333849,0.396338622,0.456037982,B
0.679048938,0.09711435,0.377822467,0.850870514,G
0.913073268,0.559753606,0.596347002,0.923254507,R
0.265270137,0.473050363,0.276840328,0.19916931,Q
0.946960271,0.670795425,0.931829735,0.96089878,D
0.629724609,0.869716269,0.657136689,0.923702679,H
0.413726564,0.655427532,0.256119951,0.882584999,J
0.922699576,0.980577688,0.591595287,0.88916169,F
0.779850724,0.976815854,0.255989647,0.692772789,L
0.154534779,0.110496355,0.084960572,0.307402077,B
0.203535315,0.553571041,0.158915054,0.061981624,G
0.368171359,0.733707288,0.086336884,0.575355867,R
0.530344289,0.257766587,0.682250409,0.321142034,Q
0.332338969,0.887729022,0.63801166,0.582395945,D
0.143806053,0.722693997,0.537219822,0.147763828,H
0.038807985,0.960242741,0.022591119,0.568478876,J
0.876574129,0.847216803,0.611869953,0.261391379,F
0.360776192,0.406845588,0.248751653,0.607682601,L
0.359421926,0.44388872,0.242422214,0.425087997,B
0.148101502,0.224498341,0.869438959,0.274049951,G
0.970196169,0.881416242,0.369397131,0.379543617,R
0.711709619,0.159129874,0.828222714,0.502024904,Q
0.825249305,0.38937268,0.047439319,0.906972609,D
0.842189632,0.259505958,0.185847014,0.723027532,H
0.951519953,0.454731864,0.917475813,0.150087968,J
0.313994381,0.009812049,0.371469847,0.167705506,F
0.125788548,0.357196697,0.908372044,0.668878101,L
0.677106034,0.97677007,0.107759563,0.79046912,B
0.063655597,0.973887487,0.305230012,0.406178654,G
0.457567828,0.29432735,0.608296108,0.990000896,R
0.377924997,0.41877633,0.377388951,0.117624636,Q
0.532092786,0.372149261,0.151721126,0.785532571,D
0.646864573,0.596128946,0.740291036,0.449713109,H
0.502337281,0.545384728,0.794730522,0.638412132,J
0.415458382,0.637905243,0.054290184,0.719130053,F
0.036227379,0.10962091,0.351913066,0.198515854,L
0.851542821,0.946415213,0.222862041,0.906389977,B
0.004618872,0.35502834,0.866832702,0.870764142,G
0.729874933,0.194337976,0.996797524,0.324259421,R
0.896715818,0.014254461,0.186445075,0.296481051,Q
0.135662201,0.636059664,0.697924865,0.953167495,D
0.28425915,0.389103437,0.156246598,0.83679163,H
0.62563219,0.601730001,0.884238352,0.876121337,J
0.104773237,0.65969988,0.003184392,0.837266667,F
0.38702751,0.508423808,0.601273314,0.083279363,L
0.665958461,0.003903871,0.497053608,0.566282806,B
0.606092353,0.642497315,0.367245922,0.255149266,G
0.565053071,0.355249196,0.780932355,0.35984645,R
0.281996662,0.911173962,0.972631258,0.35403704,Q
0.903021359,0.619265094,0.675992639,0.534726122,D
0.436700625,0.895292707,0.160871165,0.204339642,H
0.37161223,0.581748749,0.622459254,0.859422601,J
0.468402929,0.527123095,0.576778453,0.751582512,F
0.000777987,0.992203967,0.481277668,0.572496357,L
0.468750424,0.848355887,0.151605855,0.643416185,B
0.373707257,0.755795745,0.081082563,0.254620053,G
0.862973784,0.728244185,0.731256473,0.042464504,R
0.370803147,0.885692258,0.838028711,0.46945658,Q
0.004139323,0.441356162,0.995257287,0.387903828,D
0.096031641,0.061630835,0.727220223,0.634505903,H
0.970654569,0.972798756,0.941740539,0.989333362,J
0.747837805,0.941341599,0.296008094,0.607915862,F
0.625961536,0.476786118,0.643111449,0.905592664,L
0.928458081,0.777929732,0.542793237,0.811156404,B
0.549901132,0.575226564,0.369791477,0.94711466,G
0.324813334,0.446094459,0.501499523,0.073922076,R
0.425135415,0.041850784,0.78229769,0.225754559,Q
0.246681386,0.680941398,0.793855264,0.637045914,D
0.230879396,0.796799687,0.916416193,0.357938797,H
0.235093589,0.04116665,0.290487764,0.871966416,J
0.173469021,0.336807431,0.095769351,0.125239803,F
0.168151641,0.368057644,0.835885531,0.172609269,L
0.629339947,0.859787885,0.689182749,0.533661601,B
0.461720191,0.447766498,0.812859365,0.600978457,G
0.955393833,0.104578523,0.813351392,0.818857958,R
0.918304467,0.376901989,0.668848291,0.686048944,Q
0.33045305,0.10079085,0.237294536,0.361425923,D
0.520172605,0.166895604,0.013181437,0.392890916,H
0.750465932,0.848521821,0.735252853,0.945784325,J
0.703028308,0.999930968,0.099638133,0.270696496,F
0.95310961,0.389306191,0.191928863,0.082057291,L
0.976340295,0.780056786,0.048206147,0.841897207,B
0.875234431,0.981485443,0.024018205,0.427197031,G
0.699617127,0.305804856,0.696496976,0.389296455,R
0.930972914,0.501596663,0.455343069,0.578093312,Q
0.389383127,0.197888151,0.266589929,0.825822788,D
0.301561434,0.496133935,0.359398651,0.982965697,H
0.370674298,0.532029152,0.233471321,0.216206286,J
0.180902712,0.131746134,0.444554585,0.928006424,F
0.309604264,0.74499723,0.817573713,0.110191399,L
0.59041074,0.49242283,0.001212563,0.613237405,B
0.622802255,0.374646354,0.014133233,0.943466039,G
0.462327355,0.772719308,0.434661548,0.480810483,R
0.410860701,0.533946574,0.703571391,0.728176295,Q
0.089698556,0.726919407,0.445250176,0.919561851,D
0.325179354,0.128075544,0.574914684,0.260100769,H
0.756730803,0.089298629,0.487640228,0.618658466,J
0.852826782,0.608887307,0.922410775,0.480399116,F
0.680861885,0.893438365,0.380327557,0.647049433,L
0.927801096,0.176004749,0.890322924,0.364976434,B
0.472240725,0.954122008,0.431937078,0.940672925,G
0.414440178,0.0857673,0.05574464,0.187921487,R
0.229978623,0.371908733,0.215783758,0.099301356,Q
0.709415962,0.631077827,0.998134031,0.18001418,D
0.619960892,0.74210209,0.768073935,0.676689819,H
0.725407739,0.280184433,0.101263943,0.335914082,J
0.387156529,0.894796692,0.911627618,0.525905444,F
0.257312872,0.62678118,0.31531507,0.717683705,L
0.586515173,0.694473275,0.064294724,0.883909493,B
0.603460794,0.169030222,0.021256546,0.876458821,G
0.113387883,0.328036671,0.520318566,0.116046889,R
0.327252991,0.794002879,0.088277719,0.584700132,Q
0.611438508,0.506261155,0.506143325,0.466534225,D
0.530877211,0.504537723,0.804538825,0.050895697,H
0.855700708,0.937824809,0.755488088,0.973227701,J
0.746495771,0.285580384,0.150318188,0.191657614,F
0.669426631,0.249844638,0.568062815,0.280349667,L
0.883003139,0.059066596,0.599498441,0.485035546,B
0.441121378,0.801460856,0.712750186,0.915228605,G
0.017809384,0.458260715,0.194503426,0.481632462,R
0.072805962,0.323236942,0.712142691,0.468680797,Q
0.680312667,0.541856609,0.914866588,0.563507445,D
0.266906801,0.143585985,0.543468333,0.21625273,H
0.966777289,0.81427751,0.705868806,0.857681041,J
0.321882309,0.529720878,0.525492046,0.010017597,F
0.741692736,0.036522341,0.280693439,0.041345709,L
0.246345832,0.589611784,0.792042152,0.887330572,B
0.32213619,0.028980969,0.552166183,0.99140366,G
0.00064595,0.434733843,0.827702449,0.216835332,R
0.386330005,0.108452934,0.24766126,0.638740537,Q
0.985376464,0.911150414,0.368494616,0.467383417,D
0.849303057,0.837724602,0.666834026,0.455491663,H
0.99533569,0.71589994,0.590909898,0.95451488,J
0.68413677,0.065252046,0.910684718,0.008039787,F
0.263295615,0.569742051,0.678978606,0.630631249,L
0.936715576,0.851160355,0.711246304,0.729289412,B
0.0802234,0.179412912,0.758536888,0.719163462,G
0.918055996,0.93441617,0.687882405,0.152438496,R
0.773900582,0.590127885,0.083175549,0.447954175,Q
0.009780239,0.242025345,0.467114115,0.536513295,D
0.097976243,0.651816595,0.60534543,0.221320877,H
0.637427958,0.364053627,0.264013844,0.655064953,J
0.031140676,0.356845519,0.818134807,0.229974227,F
0.213938518,0.525081649,0.932767276,0.758560686,L
0.859075448,0.89294659,0.252823709,0.278555959,B
0.347792044,0.082057235,0.144013725,0.477019137,G
0.238334659,0.857284029,0.115082409,0.896788629,R
0.380931585,0.963051176,0.057902757,0.562152993,Q
0.131722685,0.969263993,0.543594642,0.424369688,D
0.939624868,0.404481238,0.249577404,0.143811615,H
0.124140247,0.759232019,0.694981659,0.965334828,J
0.472821621,0.104653925,0.741249183,0.780533994,F
0.441835852,0.680656432,0.016107168,0.7820051,L
0.89831659,0.608205936,0.07360116,0.272013017,B
0.711176184,0.907038561,0.082167727,0.556329135,G
0.886381477,0.727438676,0.055872713,0.494677032,R
0.452907255,0.936218201,0.203089646,0.434213006,Q
0.119274669,0.959092934,0.674393479,0.582463765,D
0.065212332,0.312865317,0.942216195,0.785118646,H
0.604566648,0.310532183,0.129873125,0.44029854,J
